psechoice,hscath,hsrural,grades,faminc,famsiz,parsome,parcoll,female,asian,hispan,black,grants,loans
3,0,0,8.609999657,30,3,0,1,1,0,0,0,1,0
3,0,0,8.609999657,30,3,0,1,1,0,0,0,0,0
2,0,0,6.190000057,30,4,0,0,1,0,0,0,0,0
2,0,0,6.190000057,30,4,0,0,1,0,0,0,1,1
3,0,0,7.53000021,62.5,5,1,0,1,0,0,0,0,0
3,0,0,4.769999981,87.5,5,0,1,0,0,0,0,0,0
2,0,0,6,30,5,0,0,0,0,0,0,1,0
1,0,0,7.840000153,22.5,3,1,0,0,0,0,0,0,0
2,0,0,7.880000114,87.5,4,0,0,0,0,0,0,0,0
3,0,0,2.640000105,30,3,1,0,0,0,0,0,1,0
3,0,0,2.640000105,30,3,1,0,0,0,0,0,0,0
3,0,0,3.849999905,87.5,3,0,1,1,1,0,0,0,0
3,0,0,5.599999905,62.5,4,1,0,0,0,0,0,0,0
3,0,0,6.25,30,3,1,0,0,0,0,0,1,1
1,0,0,6.75,12.5,5,0,0,1,0,0,0,0,0
1,0,0,9.510000229,30,4,0,0,1,0,0,0,0,0
3,0,0,4.949999809,87.5,3,0,1,1,0,0,0,0,0
1,0,0,5.5,87.5,5,0,0,1,0,0,0,0,0
2,0,0,8.880000114,30,3,0,0,0,0,0,0,0,0
2,0,0,8.880000114,30,3,0,0,0,0,0,0,1,1
3,0,0,8.06000042,42.5,5,0,1,1,0,0,0,1,1
3,0,0,5.809999943,62.5,3,0,1,0,0,0,1,1,0
3,0,0,8,62.5,6,0,0,0,0,1,0,1,1
2,0,0,6.5,62.5,4,1,0,1,0,0,0,0,0
2,0,0,9.100000381,62.5,4,0,1,0,0,0,0,0,0
3,0,0,10.56999969,42.5,3,0,1,0,0,0,0,0,0
3,0,0,5.699999809,62.5,4,0,1,1,0,0,0,1,1
3,0,0,6.880000114,42.5,3,0,0,0,0,0,0,0,0
3,0,0,6.949999809,22.5,2,1,0,0,0,0,0,1,1
3,0,0,3.880000114,62.5,3,0,1,1,1,0,0,1,1
1,0,0,9.829999924,12.5,2,0,0,0,0,0,1,0,0
3,0,0,6.130000114,30,2,0,1,1,0,0,0,1,1
1,0,0,9.5,42.5,4,1,0,0,0,0,0,0,0
2,0,0,8.949999809,17.5,6,1,0,1,0,0,1,0,1
1,0,1,7.420000076,42.5,5,1,0,1,0,0,0,0,0
2,0,1,8.670000076,62.5,5,1,0,0,0,0,0,0,0
2,0,1,6.860000134,30,6,1,0,1,0,0,0,1,0
2,0,1,8.930000305,22.5,4,1,0,0,0,0,1,1,0
1,0,1,10.57999992,12.5,2,1,0,0,0,0,0,0,0
1,0,1,11.10000038,30,5,1,0,0,0,0,0,0,0
1,0,1,8.289999962,42.5,3,0,0,1,0,0,0,0,0
2,0,1,9.239999771,42.5,3,1,0,0,0,0,0,0,0
3,0,1,4.630000114,62.5,3,1,0,1,0,0,0,1,0
3,0,1,4.630000114,62.5,3,1,0,1,0,0,0,1,0
3,0,1,7.880000114,30,4,1,0,1,0,0,0,1,1
1,0,1,8.5,42.5,6,0,0,0,0,0,0,0,0
3,0,1,6.25,12.5,4,1,0,0,0,0,0,1,1
3,0,1,6.25,12.5,4,1,0,0,0,0,0,1,1
3,0,1,6.590000153,30,4,1,0,0,0,0,0,1,0
3,0,1,6.590000153,30,4,1,0,0,0,0,0,0,0
1,0,1,10.47999954,30,5,0,0,1,0,0,0,0,0
3,0,1,2.5,42.5,5,1,0,0,0,0,0,1,0
3,0,1,5.409999847,42.5,6,0,1,1,0,0,0,0,0
3,0,1,5.420000076,42.5,3,1,0,0,0,0,0,0,1
3,0,1,7.25,42.5,4,1,0,1,0,0,0,0,1
1,0,1,8.970000267,17.5,6,0,0,0,0,0,0,0,0
3,0,1,4.519999981,22.5,3,0,1,0,0,0,0,1,1
3,0,1,6.130000114,30,4,1,0,0,0,0,0,1,1
1,0,1,10.15999985,42.5,5,1,0,0,0,0,0,0,0
3,0,1,2.059999943,150,4,0,1,0,0,0,0,1,0
3,0,1,4.380000114,42.5,4,0,0,0,0,0,0,1,0
3,0,1,6,22.5,3,0,1,1,0,0,0,1,1
3,0,0,4.860000134,17.5,3,0,0,1,0,0,1,1,1
3,0,0,4.860000134,17.5,3,0,0,1,0,0,1,0,0
3,0,0,5.190000057,62.5,3,1,0,1,0,0,1,1,0
3,0,0,5.190000057,62.5,3,1,0,1,0,0,1,0,0
1,0,0,8.640000343,30,3,0,0,1,0,0,1,0,0
3,0,0,4.710000038,30,4,0,1,1,0,0,1,0,0
3,0,0,6.860000134,42.5,5,1,0,1,0,0,1,0,0
1,0,0,3.849999905,30,3,1,0,1,0,0,1,0,0
2,0,1,6.050000191,30,4,1,0,0,0,0,0,1,0
1,0,1,6.420000076,6.25,2,1,0,1,0,0,0,0,0
3,0,1,3.440000057,22.5,5,1,0,1,0,0,0,1,1
3,0,1,3.440000057,22.5,5,1,0,1,0,0,0,0,0
3,0,1,5.349999905,30,3,1,0,1,0,0,0,1,0
3,0,1,5.349999905,30,3,1,0,1,0,0,0,0,0
2,0,1,8.520000458,30,5,1,0,1,0,0,0,0,0
3,0,1,3,42.5,6,0,1,1,0,0,0,1,1
1,0,1,7.820000172,22.5,3,0,0,0,0,0,0,0,0
2,0,1,5.920000076,62.5,3,0,0,0,0,0,0,1,0
1,0,1,7.96999979,30,4,1,0,0,0,0,0,0,0
3,0,0,3.5,22.5,5,1,0,1,0,0,1,1,1
3,0,0,3.5,22.5,5,1,0,1,0,0,1,0,0
3,0,0,5.880000114,2,4,1,0,1,0,0,1,1,0
3,0,0,5.880000114,2,4,1,0,1,0,0,1,1,1
1,0,0,6.570000172,8.75,5,1,0,1,0,0,1,0,0
2,0,0,8.119999886,8.75,3,1,0,1,0,0,1,0,0
2,0,0,9.720000267,12.5,6,0,0,1,0,0,1,0,0
3,0,0,7.5,150,4,0,1,0,0,0,0,0,0
1,0,0,11.31999969,17.5,4,1,0,0,0,0,1,0,0
1,0,0,7.329999924,17.5,6,0,0,0,0,0,0,0,0
3,0,0,8.199999809,4,5,1,0,1,0,0,1,1,1
3,0,1,7.070000172,62.5,5,0,0,0,0,0,0,0,0
3,0,1,4.630000114,30,2,1,0,0,0,0,0,0,0
1,0,1,8.010000229,30,7,1,0,0,0,0,0,0,0
2,0,1,6.389999866,42.5,6,1,0,1,0,0,0,0,0
2,0,1,7.329999924,62.5,3,1,0,0,0,0,0,0,0
2,0,1,8.850000381,62.5,5,1,0,0,0,0,1,0,0
2,0,1,7.289999962,62.5,3,0,0,1,0,0,0,0,0
3,0,1,6.849999905,42.5,4,0,0,0,0,0,0,0,0
2,0,1,7.78000021,12.5,5,1,0,1,0,0,0,0,0
2,0,1,4.71999979,62.5,4,0,0,1,0,0,0,1,0
2,0,1,6.769999981,150,3,1,0,1,0,0,0,0,0
1,0,1,7.579999924,42.5,6,0,0,1,0,0,0,0,0
1,0,1,4.550000191,62.5,5,1,0,0,0,0,0,0,0
3,0,1,4.199999809,22.5,4,1,0,1,0,0,0,0,1
1,0,1,7.320000172,30,5,0,0,1,0,0,0,0,0
3,0,1,7.25,42.5,7,0,0,0,0,0,0,1,1
3,0,1,7.25,42.5,7,0,0,0,0,0,0,0,0
1,0,1,8.420000076,30,3,0,0,1,0,0,1,0,0
1,0,1,4.539999962,42.5,5,0,0,0,0,0,0,0,0
3,0,1,7.840000153,42.5,4,0,1,0,0,0,0,0,1
3,0,1,7.710000038,62.5,6,1,0,0,0,0,0,0,1
3,0,1,5.860000134,42.5,4,0,0,1,0,0,0,0,1
3,0,1,7.960000038,30,3,1,0,1,0,0,0,1,1
1,0,1,8.039999962,62.5,5,0,1,0,0,0,0,0,0
2,0,1,7.949999809,17.5,2,0,0,1,0,0,1,1,0
1,0,1,9.569999695,42.5,4,1,0,0,0,0,0,0,0
2,0,1,5.650000095,30,3,1,0,1,0,0,0,0,0
2,0,1,4.420000076,12.5,4,0,0,0,0,0,0,0,0
2,0,1,7.849999905,150,5,1,0,1,0,0,0,0,0
3,0,0,4.130000114,87.5,5,0,1,0,0,0,0,0,0
1,0,0,9.090000153,42.5,4,1,0,1,1,0,0,0,0
2,0,0,8.960000038,30,3,1,0,1,0,0,0,0,0
3,0,0,9.180000305,62.5,3,0,1,1,0,1,0,0,0
3,0,0,9.180000305,62.5,3,0,1,1,0,1,0,0,0
3,0,0,2,62.5,4,0,1,0,0,0,0,1,0
3,0,0,5.880000114,42.5,4,0,1,1,0,0,1,1,1
3,0,0,5.630000114,22.5,4,0,1,1,0,0,0,1,0
1,0,0,9.329999924,42.5,6,1,0,0,0,0,0,0,0
3,0,0,7.199999809,42.5,4,1,0,0,0,0,1,0,1
3,0,0,6.130000114,62.5,5,0,1,0,1,0,0,0,0
3,0,1,2,87.5,4,0,1,1,0,0,0,1,1
3,0,1,5.400000095,17.5,4,1,0,0,0,0,0,1,0
1,0,1,8.25,22.5,4,1,0,0,0,0,0,0,0
1,0,1,7.309999943,42.5,4,0,0,1,0,0,0,0,0
1,0,1,6.920000076,62.5,3,0,0,0,0,0,0,0,0
3,0,1,6.170000076,22.5,4,1,0,1,0,0,0,1,1
1,0,1,7,4,4,0,0,0,0,0,0,0,0
3,0,1,4.230000019,42.5,5,1,0,1,0,0,0,1,1
3,0,1,4.230000019,42.5,5,1,0,1,0,0,0,1,0
2,0,1,7.820000172,62.5,4,0,1,0,0,0,0,1,0
1,0,1,8.420000076,30,5,0,0,0,0,0,0,0,0
2,0,0,7.96999979,4,3,1,0,0,0,0,1,0,0
3,0,0,6.46999979,22.5,3,1,0,0,0,0,1,1,0
2,0,0,6.730000019,42.5,4,1,0,0,0,0,0,1,0
1,0,0,9.460000038,30,3,1,0,0,0,0,0,0,0
1,0,0,6.670000076,12.5,4,0,1,0,0,0,1,0,0
2,0,0,6.789999962,42.5,3,0,0,1,0,0,0,1,0
3,0,0,2.140000105,62.5,5,0,1,1,0,0,0,1,0
2,0,0,3.630000114,87.5,5,1,0,1,0,1,0,1,0
2,0,0,6.340000153,42.5,4,1,0,1,0,0,0,1,0
2,0,0,6.340000153,42.5,4,1,0,1,0,0,0,0,0
2,0,0,5.849999905,62.5,4,1,0,0,0,0,0,0,0
1,0,0,8.25,150,6,0,1,0,0,0,0,0,0
1,0,0,7.929999828,30,5,1,0,0,0,0,0,0,0
2,0,1,9.470000267,42.5,5,1,0,0,0,0,0,0,0
1,0,1,9.199999809,17.5,5,1,0,0,0,0,1,0,0
2,0,1,5.670000076,42.5,4,1,0,1,0,0,0,0,0
3,0,1,2.700000048,17.5,4,1,0,1,0,0,1,1,1
3,0,1,5.25,22.5,2,0,0,1,0,0,1,1,1
2,0,1,10.72000027,8.75,3,0,0,1,0,0,1,1,0
3,0,1,3.549999952,12.5,3,1,0,1,0,0,0,1,1
2,0,0,6.96999979,30,3,1,0,1,0,0,0,1,0
2,0,0,5.710000038,87.5,3,0,1,1,0,0,0,0,0
3,0,0,2.130000114,42.5,5,0,1,1,0,0,0,1,0
2,0,0,4.880000114,42.5,4,1,0,1,0,0,0,0,0
2,0,0,2,62.5,4,0,1,1,0,0,0,1,0
3,0,0,5.170000076,42.5,5,0,1,0,0,0,0,1,0
2,0,0,5.440000057,62.5,3,1,0,1,0,0,0,0,0
2,0,0,9.449999809,87.5,4,0,1,0,0,1,0,0,0
1,0,0,8.06000042,42.5,3,0,0,0,0,0,0,0,0
3,0,0,3.539999962,62.5,3,0,1,0,0,0,0,1,0
2,0,0,7.800000191,62.5,4,1,0,1,0,0,1,1,1
1,0,0,8.529999733,42.5,3,1,0,1,0,0,0,0,0
2,0,0,6.579999924,42.5,4,1,0,0,0,0,0,1,0
1,0,0,7,87.5,4,0,1,0,1,0,0,0,0
2,0,0,7.170000076,30,2,0,1,0,1,0,0,1,0
2,0,0,9.420000076,62.5,6,1,0,0,0,0,1,0,0
2,0,0,9.199999809,42.5,3,0,1,0,0,0,0,0,0
2,0,0,9.199999809,42.5,3,0,1,0,0,0,0,0,0
3,0,0,6.329999924,30,6,0,0,0,0,0,0,0,0
2,0,0,8.25,30,4,0,0,0,0,0,0,0,0
3,0,0,6.329999924,42.5,3,0,1,0,0,0,1,1,0
3,0,0,4.059999943,42.5,5,1,0,0,0,0,0,1,0
3,0,0,7.130000114,62.5,4,0,1,0,0,1,0,0,0
2,0,0,2.930000067,62.5,6,0,1,1,1,0,0,0,0
3,0,0,4.570000172,87.5,2,0,1,1,1,0,0,1,1
3,0,0,9.199999809,150,5,0,1,0,0,0,0,0,0
3,0,0,4.570000172,150,5,0,1,0,0,0,0,0,0
3,0,0,4.320000172,62.5,4,0,1,1,0,0,0,0,0
3,0,0,4.320000172,62.5,4,0,1,1,0,0,0,0,0
1,0,0,9.180000305,30,4,1,0,1,0,0,0,0,0
3,0,0,7.619999886,87.5,4,1,0,0,1,0,0,1,0
1,0,0,5.980000019,250,4,0,0,1,1,0,0,0,0
3,0,0,5.389999866,150,4,0,1,0,0,0,0,0,0
3,0,0,5.389999866,150,4,0,1,0,0,0,0,0,0
2,0,0,8.859999657,62.5,2,0,1,1,0,0,0,0,0
3,0,0,4.130000114,87.5,3,0,1,1,0,0,0,0,0
3,0,0,5.389999866,62.5,5,1,0,0,1,0,0,0,0
3,0,0,5.389999866,62.5,5,1,0,0,1,0,0,0,0
2,0,0,9.109999657,30,2,0,1,0,0,0,0,0,0
3,0,0,3.369999886,62.5,6,0,1,1,1,0,0,1,0
3,0,0,7.860000134,62.5,6,0,1,0,0,0,0,0,0
3,0,0,4.900000095,42.5,4,0,1,1,1,0,0,0,0
1,0,0,8.520000458,42.5,4,1,0,0,0,1,0,0,0
1,0,0,4.420000076,22.5,6,1,0,0,1,0,0,0,0
1,0,0,8.420000076,22.5,6,0,0,1,0,0,0,0,0
1,0,0,6.559999943,22.5,5,0,0,0,1,0,0,0,0
3,0,0,3.480000019,62.5,5,0,1,0,1,0,0,1,0
1,0,0,10.27999973,22.5,3,1,0,0,0,0,1,0,0
1,0,0,9.159999847,8.75,4,0,0,1,0,0,1,0,0
3,0,0,6.829999924,30,2,1,0,1,0,0,1,1,1
1,0,1,8.5,4,4,0,0,0,0,0,1,0,0
3,0,1,2.920000076,22.5,2,0,0,1,0,0,1,1,1
3,0,1,3.5,62.5,5,0,0,1,0,0,0,0,1
1,0,1,8.640000343,12.5,2,0,0,1,0,0,0,0,0
2,0,1,5.78000021,42.5,4,0,0,1,0,0,0,1,1
3,0,1,2.849999905,42.5,4,0,0,1,0,0,0,1,0
3,0,1,7.519999981,62.5,5,0,1,0,0,0,0,0,0
3,0,1,7.25,42.5,4,1,0,0,0,0,0,0,0
2,0,1,10.42000008,22.5,4,0,0,0,0,0,0,0,0
3,0,1,4.840000153,62.5,4,0,1,0,0,0,0,0,0
3,0,1,4.840000153,62.5,4,0,1,0,0,0,0,1,0
3,0,1,8.970000267,6.25,5,0,0,1,0,0,1,1,1
3,0,1,9.090000153,22.5,3,0,1,1,0,0,0,1,1
2,0,1,10.25,17.5,4,1,0,1,0,0,0,1,0
3,0,1,9.649999619,42.5,4,0,1,0,0,0,0,0,0
3,0,1,7.880000114,42.5,6,0,0,1,0,0,0,0,0
3,0,1,5.75,62.5,6,0,1,1,0,0,1,0,1
1,0,1,9.93999958,6.25,4,1,0,1,0,0,1,0,0
3,0,1,8.43999958,250,5,0,1,0,0,0,0,0,0
3,0,1,8.43999958,250,5,0,1,0,0,0,0,0,0
3,0,1,7.880000114,12.5,3,0,0,0,0,0,1,1,0
3,0,1,8.079999924,30,5,1,0,1,0,0,1,0,1
1,0,1,8.220000267,30,3,1,0,0,0,0,1,0,0
3,0,1,7.889999866,30,4,0,1,1,0,0,0,0,0
3,0,1,7.889999866,30,4,0,1,1,0,0,0,0,0
3,0,1,8.960000038,4,5,1,0,0,0,0,1,1,0
2,0,0,8.170000076,0.5,3,1,0,1,0,0,1,1,0
2,0,0,8.550000191,12.5,5,1,0,0,0,1,0,0,1
3,0,0,7.829999924,30,4,1,0,1,0,0,1,0,1
2,0,0,8,12.5,5,1,0,1,0,1,0,0,0
2,0,0,8,12.5,5,1,0,1,0,1,0,1,1
1,0,0,6.920000076,8.75,7,1,0,1,0,0,1,0,0
3,0,0,2.289999962,62.5,4,0,1,1,0,0,0,1,1
3,0,0,8.529999733,30,3,1,0,0,0,0,1,0,0
3,0,1,6.099999905,42.5,4,0,1,1,0,0,0,0,0
3,0,0,9.970000267,62.5,4,0,1,0,0,0,1,1,0
3,0,0,4.579999924,42.5,5,0,1,0,0,0,0,1,0
3,0,0,6.28000021,42.5,2,0,1,1,0,0,1,0,0
3,0,0,5.170000076,87.5,6,0,1,1,1,0,0,0,0
1,0,0,8.25,30,4,1,0,0,0,1,0,0,0
2,0,0,7.96999979,87.5,3,0,1,0,0,0,1,1,0
2,0,0,7.96999979,87.5,3,0,1,0,0,0,1,0,0
2,0,0,7.96999979,87.5,3,0,1,0,0,0,1,0,1
1,0,0,4.71999979,42.5,2,0,0,0,0,0,1,0,0
2,0,0,9.350000381,62.5,5,0,1,0,0,0,1,0,0
3,0,0,3.730000019,62.5,4,1,0,1,0,1,0,1,0
3,0,0,4.5,62.5,10,1,0,0,0,0,1,1,1
3,0,0,4.5,62.5,10,1,0,0,0,0,1,0,0
2,0,0,9.130000114,12.5,8,1,0,1,0,0,1,0,0
2,0,0,9.130000114,12.5,8,1,0,1,0,0,1,0,0
2,0,0,5.25,62.5,6,0,1,0,1,0,0,0,1
3,0,0,6.820000172,87.5,8,0,1,0,0,1,0,0,1
3,0,0,6.820000172,87.5,8,0,1,0,0,1,0,0,0
1,0,0,8,12.5,7,0,1,0,0,0,1,0,0
2,0,0,9.630000114,30,4,0,0,1,0,0,0,0,0
2,0,0,8.359999657,62.5,6,1,0,1,0,1,0,0,0
1,0,0,7.670000076,42.5,3,1,0,0,0,0,0,0,0
2,0,0,5.449999809,30,7,1,0,1,0,0,1,0,0
2,0,0,4.909999847,22.5,4,0,1,1,0,1,0,1,0
3,0,0,4.099999905,22.5,4,1,0,1,1,0,0,1,1
2,0,0,7.369999886,30,7,1,0,1,1,0,0,0,0
3,0,0,5.400000095,30,3,0,1,0,0,0,0,0,1
1,0,0,8.899999619,6.25,4,0,0,1,0,0,1,0,0
3,0,0,5.289999962,30,5,1,0,1,0,0,0,0,0
3,0,0,5.289999962,30,5,1,0,1,0,0,0,0,0
2,0,0,5.489999771,62.5,4,1,0,1,0,0,0,0,0
1,0,0,8.140000343,62.5,7,0,1,1,0,0,0,0,0
3,0,0,3.170000076,62.5,5,0,1,1,1,0,0,1,0
1,0,0,5.090000153,42.5,5,1,0,0,0,0,0,0,0
3,0,0,6.75,62.5,4,0,0,1,0,0,0,0,1
3,0,0,6.75,62.5,4,0,0,1,0,0,0,0,1
2,0,0,5.239999771,22.5,5,0,0,0,0,0,0,0,0
2,0,0,10.14000034,62.5,4,1,0,0,0,0,0,0,0
3,0,1,9.170000076,17.5,4,1,0,0,0,0,1,1,1
2,0,1,9.449999809,42.5,4,0,0,1,0,0,0,0,0
3,0,1,9.670000076,17.5,3,1,0,0,0,0,1,1,1
3,0,1,10.14000034,30,2,0,1,1,0,0,1,1,0
1,0,1,7.079999924,30,4,1,0,0,0,0,0,0,0
1,0,1,9.170000076,62.5,3,1,0,0,0,0,1,0,0
1,0,1,7.25,4,3,1,0,1,0,0,1,0,0
1,0,1,7.5,12.5,3,1,0,0,0,0,0,0,0
3,0,0,7,42.5,4,0,1,0,0,0,1,0,0
2,0,0,8.880000114,6.25,3,0,0,0,0,0,1,1,0
2,0,0,8.880000114,6.25,3,0,0,0,0,0,1,0,0
3,0,0,3.380000114,17.5,3,1,0,1,1,0,0,1,0
3,0,0,6.71999979,12.5,3,1,0,0,0,0,0,0,0
3,0,0,5.210000038,62.5,7,0,1,1,1,0,0,1,0
3,0,0,5.210000038,62.5,7,0,1,1,1,0,0,0,0
3,0,1,3.809999943,62.5,5,0,0,0,0,0,0,1,0
3,0,1,3.809999943,62.5,5,0,0,0,0,0,0,0,0
3,0,1,2.380000114,22.5,5,0,0,1,0,0,0,1,0
3,0,1,2.380000114,22.5,5,0,0,1,0,0,0,1,0
1,0,1,9.43999958,30,5,1,0,1,0,0,0,0,0
3,0,1,6.099999905,87.5,5,1,0,1,0,0,0,0,0
1,0,1,9.779999733,12.5,5,0,0,0,0,0,0,0,0
1,0,1,6.710000038,4,2,1,0,1,0,0,0,0,0
1,0,1,8.539999962,30,4,1,0,0,0,0,0,0,0
2,0,0,8.319999695,30,5,1,0,1,0,0,0,0,0
2,0,0,4.789999962,62.5,4,0,1,1,0,0,0,0,0
3,0,0,4.260000229,87.5,4,0,1,1,0,0,1,1,0
3,0,0,5.420000076,87.5,5,1,0,1,0,0,0,0,1
3,0,0,2.569999933,22.5,3,1,0,1,0,0,0,1,1
1,0,0,9.960000038,150,5,1,0,0,0,0,0,0,0
3,0,0,8,150,4,1,0,0,0,0,0,0,0
3,0,0,8,150,4,1,0,0,0,0,0,0,0
3,0,0,4.710000038,22.5,7,0,1,0,0,0,0,1,1
1,0,0,10.23999977,22.5,4,0,0,0,0,0,0,0,0
3,0,0,7.739999771,250,4,0,1,0,0,0,0,0,1
3,0,0,6.300000191,17.5,5,0,0,1,0,0,1,1,1
1,0,0,8.06000042,17.5,3,1,0,1,0,0,1,0,0
3,0,0,5.829999924,62.5,3,0,1,1,0,0,1,0,0
3,0,0,5.829999924,62.5,3,0,1,1,0,0,1,0,0
3,0,0,3.289999962,30,4,1,0,1,0,0,1,1,0
2,0,0,9.420000076,30,6,1,0,1,0,0,1,1,0
2,0,0,9.199999809,30,3,1,0,0,0,0,1,0,0
1,0,0,11.39000034,42.5,4,0,0,0,0,0,1,0,0
3,0,1,9.640000343,42.5,5,1,0,0,0,0,0,1,0
3,0,1,9.640000343,42.5,5,1,0,0,0,0,0,1,0
2,0,1,7.699999809,62.5,4,0,1,1,0,0,0,0,0
3,0,1,3.890000105,17.5,3,1,0,1,0,0,0,1,0
3,0,1,6.079999924,0,4,1,0,1,0,0,1,1,0
3,0,1,5.239999771,22.5,2,1,0,1,0,0,1,1,0
1,0,0,6.239999771,22.5,3,0,0,1,0,0,0,0,0
3,0,0,7.309999943,22.5,4,0,0,0,1,0,0,0,0
3,0,0,2,30,4,0,1,1,0,1,0,1,0
1,0,0,8.039999962,42.5,2,1,0,1,0,0,0,0,0
1,0,1,8.779999733,42.5,5,1,0,1,0,0,1,0,0
3,0,1,5.889999866,87.5,3,0,1,0,0,0,0,0,0
3,0,1,5.889999866,87.5,3,0,1,0,0,0,0,0,0
3,0,1,6.03000021,12.5,3,1,0,1,0,0,1,1,1
3,0,1,6,62.5,4,0,1,0,0,0,0,0,0
1,0,1,9.329999924,42.5,5,0,0,0,0,0,0,0,0
1,0,1,7.670000076,2,6,1,0,0,0,0,1,0,0
3,0,1,4.809999943,42.5,6,1,0,1,0,0,0,0,0
3,0,1,6.119999886,62.5,5,0,1,1,0,0,0,1,0
3,0,1,6.119999886,62.5,5,0,1,1,0,0,0,0,0
3,0,1,5.949999809,42.5,6,1,0,1,0,0,0,1,1
3,0,1,5.949999809,42.5,6,1,0,1,0,0,0,1,1
2,0,0,8.25,62.5,4,0,1,0,0,0,1,0,0
2,0,0,9.289999962,42.5,3,1,0,0,0,0,1,0,0
3,0,0,4.670000076,150,4,0,1,1,1,0,0,0,0
3,0,0,5.380000114,150,3,0,1,1,0,0,0,0,0
3,0,0,7.380000114,17.5,3,1,0,1,0,0,1,1,0
1,0,1,8.069999695,22.5,5,0,0,1,0,0,1,0,0
3,0,1,5.929999828,22.5,2,1,0,1,0,0,1,1,1
3,0,1,5.929999828,22.5,2,1,0,1,0,0,1,0,0
3,0,1,6.329999924,62.5,4,0,1,1,0,0,0,0,0
1,0,1,8.06000042,42.5,4,0,0,1,0,0,1,0,0
1,0,1,11.22999954,22.5,4,0,0,0,0,0,1,0,0
3,0,1,6.489999771,30,4,1,0,0,0,0,1,1,0
2,0,1,9.569999695,17.5,3,1,0,1,0,0,1,1,1
1,0,1,9.93999958,17.5,5,1,0,0,0,0,1,0,0
2,0,1,10.47999954,22.5,5,1,0,1,0,0,1,1,0
3,0,0,8.5,22.5,5,1,0,0,0,0,1,1,0
3,0,0,8.590000153,42.5,7,0,1,0,0,0,1,0,1
3,0,0,8.590000153,42.5,7,0,1,0,0,0,1,0,0
1,0,0,7.389999866,62.5,5,1,0,1,0,0,0,0,0
1,0,0,8.43999958,30,3,1,0,1,0,0,0,0,0
3,0,0,4.260000229,62.5,4,1,0,1,0,0,0,1,0
3,0,0,7.400000095,22.5,3,0,1,0,1,0,0,1,0
3,0,0,4.5,22.5,2,1,0,1,0,0,0,1,1
1,0,0,8.25,22.5,3,0,0,1,0,0,0,0,0
2,0,0,9.56000042,22.5,2,1,0,0,0,0,0,0,0
3,0,0,2.480000019,42.5,4,1,0,0,0,0,0,1,0
3,0,0,8.579999924,42.5,5,0,1,1,0,0,0,0,0
2,0,0,4.170000076,42.5,5,0,1,0,0,0,0,1,1
2,0,0,4.170000076,42.5,5,0,1,0,0,0,0,1,1
3,0,0,7.639999866,17.5,2,0,0,1,0,0,1,1,1
1,0,0,10.68999958,42.5,5,0,0,0,0,0,0,0,0
3,0,0,4.420000076,42.5,5,1,0,1,0,0,0,1,1
2,0,0,5.809999943,22.5,4,1,0,0,0,0,0,0,0
1,0,0,7.329999924,30,5,1,0,0,0,0,0,0,0
3,0,0,5.900000095,62.5,6,0,1,1,0,0,0,0,0
3,0,0,6.360000134,150,5,0,1,0,0,0,0,0,0
3,0,0,6.380000114,62.5,4,0,1,0,0,0,0,0,0
3,0,0,8.460000038,62.5,4,1,0,0,0,0,0,1,1
3,0,0,6.03000021,62.5,4,1,0,1,1,0,0,0,0
3,0,0,6.03000021,62.5,4,1,0,1,1,0,0,1,1
2,0,0,6.21999979,62.5,3,0,1,1,0,0,0,0,0
1,0,0,9.130000114,42.5,3,1,0,1,0,0,0,0,0
2,0,0,8.010000229,150,3,0,1,1,0,1,0,1,0
2,0,0,8.43999958,42.5,4,1,0,0,0,0,0,0,0
3,0,0,4.949999809,12.5,8,0,1,0,1,0,0,1,1
3,0,0,4.949999809,12.5,8,0,1,0,1,0,0,1,1
3,0,0,8.369999886,17.5,5,0,1,0,0,0,0,1,1
3,0,0,4.730000019,30,2,0,1,0,0,0,1,1,0
2,0,1,8.93999958,22.5,3,0,0,1,0,0,0,0,0
3,0,1,5.139999866,87.5,3,1,0,1,0,0,0,0,0
3,0,1,6.75,30,4,1,0,1,0,0,0,1,1
3,0,1,5,62.5,4,0,1,1,0,0,0,0,1
1,0,1,10.5,22.5,4,1,0,1,0,0,0,0,0
2,0,1,10.92000008,42.5,4,1,0,1,0,0,0,0,0
2,0,1,9.579999924,22.5,3,1,0,0,0,0,0,0,0
1,0,1,8,42.5,5,0,0,1,0,0,0,0,0
3,0,0,5.75,62.5,3,0,1,1,0,0,0,0,0
3,0,0,7.110000134,87.5,4,0,1,0,0,0,0,0,0
3,0,0,8.170000076,17.5,4,1,0,1,1,0,0,1,1
2,0,0,4.480000019,12.5,4,0,0,0,0,0,0,0,0
1,0,0,8.779999733,17.5,5,0,0,0,0,0,1,0,0
1,0,0,10,22.5,6,0,0,1,0,0,1,0,0
1,0,0,9.829999924,4,4,0,0,1,0,0,1,0,0
3,0,0,5.75,250,6,0,1,1,0,0,0,1,0
3,0,0,5.75,250,6,0,1,1,0,0,0,0,0
2,0,0,7.380000114,62.5,4,0,1,0,1,0,0,0,0
3,0,0,6.639999866,87.5,4,0,1,1,0,0,0,0,0
3,0,0,7.809999943,42.5,3,0,1,0,0,0,0,0,0
2,0,0,8.069999695,30,5,1,0,0,0,0,0,0,0
2,0,0,8.069999695,30,5,1,0,0,0,0,0,0,0
